CustomerID,first_purchase,last_purchase,num_transactions,monetary_total,avg_order_value,num_invoices,recency_days,frequency,tenure_days,mean_days_between,purchases_30,purchases_90,purchases_180,churn,churn_proba
14973,2011-04-28 12:22:00,2011-08-24 15:51:00,32,1314.45,41.0765625,3,107,3,118,39.333333333333336,0,0,27,0,0.00015749647
14974,2011-11-02 13:01:00,2011-11-02 13:01:00,21,114.39,5.4471428571428575,1,37,1,1,1.0,0,21,21,0,0.00047583797
14975,2011-10-13 14:08:00,2011-10-13 14:08:00,11,279.94,25.44909090909091,1,57,1,1,1.0,0,11,11,0,0.0007423236
14976,2011-01-17 11:09:00,2011-10-13 16:37:00,72,790.86,10.984166666666667,7,57,7,269,38.42857142857143,0,18,26,0,0.00022756742
14978,2011-01-13 12:03:00,2011-09-28 13:07:00,216,1931.42,8.941759259259259,5,72,5,258,51.6,0,38,38,0,0.00021816777
14981,2011-04-07 13:45:00,2011-04-07 13:45:00,8,102.12,12.765,1,246,1,1,1.0,0,0,0,1,0.9995382
14984,2011-06-12 11:04:00,2011-11-20 14:28:00,41,213.27,5.201707317073171,2,19,2,161,80.5,24,24,24,0,0.00038207078
14985,2010-12-16 19:51:00,2011-05-25 14:29:00,87,296.75,3.410919540229885,2,198,2,159,79.5,0,0,0,1,0.99967813
14987,2010-12-09 12:13:00,2011-11-24 09:59:00,4,326.4,81.6,2,16,2,349,174.5,2,2,2,0,0.00029743678
14988,2011-05-12 12:05:00,2011-05-12 12:05:00,40,334.54,8.3635,1,212,1,1,1.0,0,0,0,1,0.99986064
14995,2011-03-04 13:14:00,2011-11-01 11:39:00,61,233.23000000000002,3.82344262295082,2,39,2,241,120.5,0,24,24,0,0.00038207078
14997,2011-06-14 16:52:00,2011-10-24 13:28:00,26,546.1999999999999,21.007692307692306,3,46,3,131,43.666666666666664,0,17,26,0,0.00021131399
14998,2011-04-12 16:28:00,2011-06-22 17:30:00,75,429.87,5.7316,2,170,2,71,35.5,0,0,33,0,0.00049617636
15000,2011-10-23 11:42:00,2011-10-23 11:42:00,77,490.52,6.37038961038961,1,48,1,1,1.0,0,77,77,0,0.0007324597
15002,2010-12-07 13:16:00,2011-08-16 10:44:00,115,1641.76,14.276173913043479,4,116,4,251,62.75,0,0,40,0,0.0001960826
15004,2011-07-15 14:05:00,2011-07-15 14:05:00,158,1246.32,7.888101265822784,1,147,1,1,1.0,0,0,158,0,0.000497469
15005,2010-12-08 14:36:00,2011-11-24 12:25:00,1119,6316.57,5.6448346738159065,28,16,28,350,12.5,78,293,604,0,0.00021816777
15006,2011-10-19 15:08:00,2011-10-19 15:08:00,144,502.09,3.486736111111111,1,51,1,1,1.0,0,144,144,0,0.0007045594
15007,2011-07-03 16:00:00,2011-07-03 16:00:00,12,156.91,13.075833333333334,1,159,1,1,1.0,0,0,12,0,0.0003161001
15009,2011-11-14 17:40:00,2011-11-27 13:35:00,182,1261.78,6.932857142857142,3,12,3,12,4.0,182,182,182,0,0.00054063863
15010,2011-11-04 12:42:00,2011-11-04 12:42:00,20,308.94,15.447,1,36,1,1,1.0,0,20,20,0,0.00040833987
15012,2010-12-01 12:49:00,2011-10-17 12:22:00,128,423.04,3.305,2,54,2,319,159.5,0,74,74,0,0.00038518885
15014,2011-06-16 19:40:00,2011-10-27 20:07:00,35,260.17,7.433428571428572,2,43,2,133,66.5,0,32,35,0,0.0003922257
15016,2011-06-20 12:06:00,2011-06-20 12:06:00,20,170.04,8.501999999999999,1,173,1,1,1.0,0,0,20,0,0.00047583797
15017,2011-11-06 10:33:00,2011-11-06 10:33:00,20,125.58,6.279,1,34,1,1,1.0,0,20,20,0,0.00047583797
15018,2010-12-07 10:47:00,2011-11-01 12:47:00,31,496.21000000000004,16.006774193548388,3,39,3,329,109.66666666666667,0,14,14,0,0.00021790563
15019,2011-03-18 12:35:00,2011-03-18 12:35:00,70,266.0,3.8,1,267,1,1,1.0,0,0,0,1,0.99984217
15021,2010-12-08 12:17:00,2011-12-01 11:53:00,472,1914.82,4.056822033898305,9,9,9,357,39.666666666666664,107,185,283,0,0.00021816777
15022,2011-10-23 15:47:00,2011-11-28 12:35:00,135,905.04,6.704,4,12,4,35,8.75,84,135,135,0,0.00036184522
15023,2010-12-05 13:49:00,2011-12-06 17:23:00,562,6802.76,12.104555160142349,11,3,11,366,33.27272727272727,71,135,284,0,0.00021816777
15024,2010-12-07 13:20:00,2011-11-30 12:06:00,155,1661.33,10.718258064516128,10,10,10,357,35.7,57,76,93,0,0.00021816777
15025,2011-11-06 15:20:00,2011-11-06 15:20:00,72,377.01,5.23625,1,33,1,1,1.0,0,72,72,0,0.0009438022
15026,2011-03-07 13:45:00,2011-09-20 13:52:00,61,469.0,7.688524590163935,3,80,3,197,65.66666666666667,0,35,35,0,0.00039302348
15027,2011-04-15 14:14:00,2011-11-09 10:16:00,35,1066.1499999999999,30.461428571428566,4,31,4,207,51.75,0,4,21,0,0.00017392117
15028,2010-12-06 12:47:00,2011-12-01 14:06:00,48,627.13,13.065208333333333,4,8,4,360,90.0,5,34,34,0,0.0002677571
15030,2011-03-16 15:34:00,2011-09-29 10:50:00,7,518.28,74.03999999999999,2,72,2,196,98.0,0,4,4,0,0.00022982838
15031,2011-03-02 14:46:00,2011-12-05 14:19:00,111,668.14,6.019279279279279,4,4,4,277,69.25,33,68,87,0,0.00022756742
15032,2010-12-08 12:57:00,2011-03-28 15:03:00,52,4959.1,95.3673076923077,3,256,3,110,36.666666666666664,0,0,0,1,0.9991986
15033,2011-01-14 13:28:00,2011-12-05 12:40:00,510,2586.67,5.071901960784314,10,5,10,324,32.4,111,229,332,0,0.00021816777
15034,2010-12-21 09:47:00,2011-11-24 12:11:00,394,4308.61,10.935558375634518,8,16,8,338,42.25,108,209,209,0,0.00021816777
15035,2011-09-11 11:08:00,2011-09-11 11:08:00,27,252.73000000000002,9.36037037037037,1,90,1,1,1.0,0,0,27,0,0.00077915366
15036,2011-06-13 12:19:00,2011-09-28 15:42:00,127,465.55,3.665748031496063,3,72,3,107,35.666666666666664,0,68,124,0,0.00039302348
15038,2010-12-05 10:54:00,2011-10-12 11:33:00,130,705.49,5.426846153846154,6,59,6,311,51.833333333333336,0,20,20,0,0.00022756742
15039,2010-12-06 11:26:00,2011-11-30 11:31:00,1502,19914.44,13.25861517976032,47,10,47,359,7.638297872340425,76,178,559,0,0.0001960826
15041,2011-06-22 16:16:00,2011-06-22 16:16:00,67,180.35,2.6917910447761195,1,170,1,1,1.0,0,0,67,0,0.00047583797
15042,2011-05-24 16:25:00,2011-05-24 16:25:00,5,135.93,27.186,1,199,1,1,1.0,0,0,0,1,0.9997141
15043,2011-11-08 14:26:00,2011-11-08 14:26:00,3,537.0,179.0,1,31,1,1,1.0,0,3,3,0,0.0006769145
15044,2010-12-12 14:27:00,2011-11-20 13:20:00,453,7700.2300000000005,16.998300220750554,17,19,17,342,20.11764705882353,66,173,216,0,0.00013233189
15045,2011-03-27 11:44:00,2011-07-11 11:33:00,12,735.66,61.305,2,152,2,105,52.5,0,0,8,0,0.00016924381
15046,2011-01-05 15:30:00,2011-11-30 15:50:00,206,5213.7699999999995,25.309563106796116,15,9,15,329,21.933333333333334,13,42,85,0,0.00015749647
15047,2011-03-15 10:49:00,2011-03-15 10:49:00,22,343.62,15.61909090909091,1,270,1,1,1.0,0,0,0,1,0.9996909
15048,2010-12-06 12:15:00,2011-10-05 14:55:00,97,384.05,3.959278350515464,4,65,4,303,75.75,0,16,36,0,0.00039302348
15049,2011-03-11 12:13:00,2011-03-11 12:13:00,3,121.17000000000002,40.39000000000001,1,274,1,1,1.0,0,0,0,1,0.9997141
15050,2011-09-29 13:22:00,2011-11-14 16:17:00,78,1782.09,22.84730769230769,3,25,3,46,15.333333333333334,20,78,78,0,0.00029988412
15051,2011-07-12 15:29:00,2011-11-16 15:38:00,143,1391.61,9.731538461538461,3,23,3,127,42.333333333333336,34,109,143,0,0.00021816777
15052,2011-01-24 15:52:00,2011-01-24 15:52:00,30,215.78,7.192666666666667,1,319,1,1,1.0,0,0,0,1,0.999838
15053,2011-03-03 12:06:00,2011-12-05 12:08:00,71,697.79,9.828028169014084,3,5,3,277,92.33333333333333,31,31,51,0,0.00022756742
15054,2011-10-30 14:33:00,2011-11-27 15:02:00,114,302.1,2.6500000000000004,2,12,2,28,14.0,47,114,114,0,0.00062360195
15057,2011-01-28 09:09:00,2011-03-09 15:17:00,25,1489.5,59.58,2,275,2,40,20.0,0,0,0,1,0.9995222
15058,2011-01-31 15:35:00,2011-11-14 14:57:00,276,2124.9900000000002,7.699239130434783,11,25,11,286,26.0,76,103,120,0,0.00021816777
15059,2011-01-09 11:54:00,2011-10-30 11:35:00,237,1337.72,5.644388185654009,9,41,9,293,32.55555555555556,0,54,137,0,0.00021816777
15060,2011-11-30 14:03:00,2011-12-01 13:47:00,121,303.09,2.504876033057851,4,8,4,1,0.25,121,121,121,0,0.0009559847
15061,2010-12-02 15:19:00,2011-12-06 12:06:00,403,54534.14,135.32044665012407,48,4,48,368,7.666666666666667,41,105,153,0,0.00015749647
15062,2010-12-15 15:37:00,2011-09-29 16:51:00,57,987.86,17.330877192982456,4,71,4,288,72.0,0,12,12,0,0.0001614137
15063,2011-05-10 13:25:00,2011-05-10 13:25:00,5,370.79999999999995,74.16,1,213,1,1,1.0,0,0,0,1,0.9998499
15065,2011-02-21 12:54:00,2011-11-02 09:45:00,155,3158.13,20.37503225806452,4,38,4,253,63.25,0,17,83,0,0.00013233189
15066,2011-10-17 13:25:00,2011-10-17 13:25:00,42,893.59,21.275952380952383,1,53,1,1,1.0,0,42,42,0,0.00043825776
15067,2011-03-02 12:10:00,2011-09-22 13:20:00,82,1744.76,21.277560975609756,3,78,3,204,68.0,0,47,47,0,0.0001384488
15068,2011-03-28 14:27:00,2011-10-24 14:47:00,104,553.36,5.320769230769231,2,46,2,210,105.0,0,65,65,0,0.0002919735
15069,2011-06-13 14:16:00,2011-06-13 14:16:00,70,1109.53,15.850428571428571,1,179,1,1,1.0,0,0,70,0,0.24796423
15070,2010-12-02 11:23:00,2010-12-02 11:23:00,1,106.2,106.2,1,373,1,1,1.0,0,0,0,1,0.99968827
15071,2011-03-09 10:19:00,2011-09-07 11:43:00,26,982.07,37.77192307692308,2,94,2,182,91.0,0,0,14,0,0.00016924381
15073,2011-06-06 09:59:00,2011-11-30 10:44:00,54,1043.41,19.322407407407407,3,10,3,177,59.0,10,10,10,0,0.00014613265
15074,2011-08-26 14:45:00,2011-08-26 14:45:00,42,748.87,17.830238095238094,1,105,1,1,1.0,0,0,42,0,0.0004189003
15075,2011-09-23 12:27:00,2011-09-23 12:27:00,27,773.03,28.63074074074074,1,78,1,1,1.0,0,27,27,0,0.000498533
15076,2011-06-20 08:23:00,2011-06-20 08:23:00,49,880.85,17.976530612244897,1,173,1,1,1.0,0,0,49,0,0.0004189003
15078,2010-12-06 12:38:00,2011-12-02 15:41:00,440,9743.11,22.14343181818182,32,7,32,361,11.28125,46,125,239,0,0.00015749647
15079,2010-12-09 09:25:00,2011-05-11 12:45:00,47,895.61,19.055531914893617,4,213,4,153,38.25,0,0,0,1,0.9992181
15081,2010-12-07 16:20:00,2011-11-17 17:08:00,33,504.8,15.296969696969697,5,22,5,345,69.0,6,16,16,0,0.00020960132
15083,2011-03-28 12:18:00,2011-03-28 12:18:00,5,88.2,17.64,1,257,1,1,1.0,0,0,0,1,0.9996433
15087,2011-03-03 10:34:00,2011-03-03 10:34:00,15,306.94,20.462666666666667,1,282,1,1,1.0,0,0,0,1,0.99983275
15088,2011-10-03 14:05:00,2011-11-18 13:14:00,57,1160.07,20.352105263157895,2,21,2,45,22.5,17,57,57,0,0.00022198733
15089,2011-08-03 14:14:00,2011-11-29 16:31:00,145,2420.84,16.69544827586207,6,10,6,118,19.666666666666668,15,24,145,0,0.00013233189
15090,2011-02-04 14:03:00,2011-02-04 14:03:00,23,381.32,16.57913043478261,1,308,1,1,1.0,0,0,0,1,0.99982315
15091,2011-10-03 12:47:00,2011-10-03 12:47:00,30,480.71,16.023666666666667,1,68,1,1,1.0,0,30,30,0,0.00059082615
15092,2011-03-01 12:24:00,2011-05-08 14:10:00,26,457.81,17.608076923076922,2,215,2,68,34.0,0,0,0,1,0.9997032
15093,2010-12-02 18:25:00,2011-11-21 13:09:00,108,4597.02,42.565000000000005,6,18,6,353,58.833333333333336,12,12,26,0,0.00015749647
15095,2011-05-20 14:27:00,2011-08-28 12:01:00,47,1370.6,29.161702127659574,4,104,4,99,24.75,0,0,18,0,0.00015749647
15096,2011-10-28 10:27:00,2011-10-28 10:27:00,11,219.39000000000001,19.944545454545455,1,43,1,1,1.0,0,11,11,0,0.0006489946
15097,2011-12-05 14:03:00,2011-12-05 14:03:00,25,248.08,9.923200000000001,1,4,1,1,1.0,25,25,25,0,0.00077915366
15098,2011-06-10 15:22:00,2011-06-10 15:33:00,3,39916.5,13305.5,3,182,3,1,0.3333333333333333,0,0,0,1,0.91650087
15099,2011-09-16 13:13:00,2011-09-16 13:13:00,23,410.48,17.84695652173913,1,84,1,1,1.0,0,23,23,0,0.0007463191
15100,2010-12-01 09:09:00,2011-01-10 10:35:00,3,876.0,292.0,3,334,3,40,13.333333333333334,0,0,0,1,0.9996549
15101,2010-12-15 12:54:00,2011-12-01 10:18:00,8,317.53,39.69125,2,9,2,350,175.0,4,4,4,0,0.00029743678
15103,2011-09-14 13:54:00,2011-11-08 14:53:00,35,703.36,20.096,2,31,2,55,27.5,0,35,35,0,0.0002489238
15104,2011-03-02 14:16:00,2011-05-27 12:29:00,69,1027.44,14.890434782608697,2,197,2,85,42.5,0,0,0,1,0.9990816
15105,2011-07-28 10:09:00,2011-11-21 16:54:00,101,2298.93,22.76168316831683,7,18,7,116,16.571428571428573,18,82,101,0,0.00015749647
15106,2011-03-15 12:52:00,2011-11-22 09:16:00,100,1422.52,14.2252,5,18,5,251,50.2,9,28,47,0,0.0001960826
15107,2010-12-02 13:45:00,2011-02-01 14:46:00,16,319.5,19.96875,6,311,6,61,10.166666666666666,0,0,0,1,0.99975175
15108,2011-04-26 10:54:00,2011-07-21 10:24:00,60,1300.25,21.670833333333334,4,142,4,85,21.25,0,0,29,0,0.00017107918
15109,2011-04-08 09:58:00,2011-04-08 09:58:00,28,484.95,17.319642857142856,1,246,1,1,1.0,0,0,0,1,0.99983084
15110,2011-01-25 11:41:00,2011-11-16 11:16:00,35,996.1,28.46,4,24,4,294,73.5,8,16,26,0,0.0001921075
15111,2010-12-02 11:45:00,2011-11-10 16:58:00,84,1567.48,18.660476190476192,3,29,3,343,114.33333333333333,16,68,68,0,0.00013233189
15113,2011-10-16 15:27:00,2011-11-30 08:23:00,100,3609.33,36.0933,3,10,3,44,14.666666666666666,25,100,100,0,0.00029988412
15114,2011-02-11 08:45:00,2011-11-09 15:05:00,197,2760.56,14.012994923857867,10,30,10,271,27.1,0,77,126,0,0.0001960826
15115,2011-11-21 14:59:00,2011-11-21 14:59:00,21,340.11,16.195714285714285,1,18,1,1,1.0,21,21,21,0,0.0005973769
15116,2011-05-19 08:50:00,2011-11-22 12:25:00,45,1352.75,30.06111111111111,4,18,4,187,46.75,9,22,30,0,0.00015749647
15117,2011-05-08 12:38:00,2011-11-25 08:12:00,79,1551.78,19.64278481012658,5,15,5,200,40.0,11,44,71,0,0.00013233189
15118,2011-07-28 14:54:00,2011-07-28 14:54:00,1,244.8,244.8,1,134,1,1,1.0,0,0,1,0,0.0007231102
15119,2011-04-08 09:08:00,2011-04-08 09:08:00,14,266.4,19.02857142857143,1,246,1,1,1.0,0,0,0,1,0.9998105
15120,2011-07-29 09:48:00,2011-07-29 09:48:00,21,358.82,17.086666666666666,1,134,1,1,1.0,0,0,21,0,0.0007545926
15121,2011-02-24 12:41:00,2011-10-20 14:51:00,28,457.72,16.34714285714286,2,50,2,238,119.0,0,10,10,0,0.0002534051
15122,2011-02-15 09:59:00,2011-08-17 16:48:00,82,1633.78,19.924146341463413,3,114,3,183,61.0,0,0,36,0,0.00013233189
15123,2011-05-17 14:57:00,2011-12-02 13:12:00,106,2199.31,20.748207547169812,2,7,2,198,99.0,53,53,53,0,0.00011658158
15124,2011-06-01 09:06:00,2011-11-17 10:09:00,15,184.19,12.279333333333334,2,23,2,169,84.5,6,6,6,0,0.00025976135
15125,2011-03-14 09:59:00,2011-11-14 13:57:00,127,11528.48,90.77543307086614,15,25,15,245,16.333333333333332,2,7,52,0,0.00015749647
15127,2011-10-05 10:30:00,2011-10-05 10:30:00,16,406.53,25.408125,1,66,1,1,1.0,0,16,16,0,0.00083154003
15128,2011-05-04 12:32:00,2011-10-10 13:54:00,102,1471.0,14.42156862745098,4,60,4,159,39.75,0,21,69,0,0.0001960826
15129,2011-02-21 09:09:00,2011-10-20 14:40:00,84,3447.4,41.04047619047619,11,50,11,241,21.90909090909091,0,10,44,0,0.00015749647
15130,2011-06-23 10:15:00,2011-06-23 10:15:00,22,330.11,15.005,1,170,1,1,1.0,0,0,22,0,0.00040833987
15132,2011-03-22 12:02:00,2011-11-21 17:10:00,52,977.9300000000001,18.806346153846157,5,18,5,244,48.8,1,4,27,0,0.0001614137
15133,2011-02-11 10:38:00,2011-08-04 10:44:00,29,982.42,33.87655172413793,3,128,3,174,58.0,0,0,12,0,0.0001921075
15134,2011-04-13 11:05:00,2011-11-25 08:55:00,73,1387.99,19.013561643835615,8,15,8,225,28.125,5,37,59,0,0.00013233189
15135,2011-04-14 19:16:00,2011-04-14 19:16:00,9,139.05,15.450000000000001,1,239,1,1,1.0,0,0,0,1,0.99941134
15136,2011-09-04 16:05:00,2011-12-07 12:26:00,68,1286.7,18.92205882352941,4,3,4,93,23.25,39,39,68,0,0.00013233189
15139,2011-01-07 12:44:00,2011-04-14 11:39:00,13,178.96,13.766153846153847,2,240,2,96,48.0,0,0,0,1,0.999529
15140,2011-03-20 14:37:00,2011-10-18 14:07:00,80,2354.25,29.428125,7,52,7,211,30.142857142857142,0,23,41,0,0.00015749647
15142,2011-10-24 12:51:00,2011-10-24 12:51:00,26,498.74,19.182307692307692,1,46,1,1,1.0,0,26,26,0,0.0005688041
15143,2011-04-28 12:03:00,2011-04-28 12:03:00,14,259.45,18.532142857142855,1,226,1,1,1.0,0,0,0,1,0.9998105
15144,2011-01-31 13:17:00,2011-12-01 15:12:00,217,6580.44,30.324608294930872,17,8,17,304,17.88235294117647,41,93,165,0,0.00015749647
15145,2011-04-05 15:20:00,2011-12-05 17:21:00,67,1194.73,17.83179104477612,4,4,4,244,61.0,8,26,26,0,0.00013233189
15146,2011-02-21 13:07:00,2011-06-28 12:09:00,91,1327.16,14.584175824175825,2,165,2,126,63.0,0,0,28,0,0.00011147808
15147,2011-04-13 15:57:00,2011-04-13 15:57:00,28,623.5,22.267857142857142,1,240,1,1,1.0,0,0,0,1,0.9998066
15148,2011-11-29 08:21:00,2011-11-29 08:21:00,20,301.29,15.0645,1,11,1,1,1.0,20,20,20,0,0.00038612896
15149,2011-07-29 10:58:00,2011-07-29 10:58:00,23,520.8000000000001,22.643478260869568,1,134,1,1,1.0,0,0,23,0,0.0006769145
15150,2011-03-15 14:21:00,2011-11-22 12:52:00,343,5314.47,15.494081632653062,10,17,10,251,25.1,20,108,249,0,0.000126539
15152,2011-06-05 15:36:00,2011-11-30 12:32:00,271,4745.69,17.511771217712177,13,10,13,177,13.615384615384615,71,139,228,0,0.00013233189
15153,2011-11-08 17:09:00,2011-11-08 17:09:00,22,329.25,14.965909090909092,1,31,1,1,1.0,0,22,22,0,0.00040833987
15154,2011-09-25 16:05:00,2011-09-25 16:05:00,85,296.42,3.487294117647059,1,75,1,1,1.0,0,85,85,0,0.0008566586
15156,2011-11-06 12:41:00,2011-12-08 18:22:00,55,961.49,17.481636363636365,3,1,3,32,10.666666666666666,35,55,55,0,0.0003073405
15157,2010-12-16 13:44:00,2011-12-06 11:28:00,125,1936.07,15.48856,3,4,3,354,118.0,36,36,71,0,0.000126539
15158,2011-10-25 13:53:00,2011-10-25 13:53:00,7,401.40000000000003,57.34285714285715,1,45,1,1,1.0,0,7,7,0,0.00083154003
15159,2010-12-13 15:44:00,2011-12-08 12:05:00,710,18641.010000000002,26.254943661971833,30,2,30,359,11.966666666666667,139,328,527,0,0.00015749647
15160,2010-12-17 14:15:00,2010-12-17 14:15:00,4,158.16,39.54,1,357,1,1,1.0,0,0,0,1,0.9997141
15163,2011-05-31 15:22:00,2011-11-21 13:10:00,29,304.47,10.49896551724138,2,18,2,173,86.5,19,19,19,0,0.0003922257
15164,2011-01-04 14:21:00,2011-10-02 12:05:00,103,843.05,8.18495145631068,3,69,3,270,90.0,0,47,47,0,0.00022756742
15165,2010-12-01 14:03:00,2010-12-01 14:03:00,27,487.75,18.064814814814813,1,373,1,1,1.0,0,0,0,1,0.99983084
15167,2011-01-23 12:41:00,2011-01-23 12:41:00,41,163.0,3.975609756097561,1,321,1,1,1.0,0,0,0,1,0.9997347
15168,2011-11-14 11:26:00,2011-11-14 11:26:00,5,106.56,21.312,1,26,1,1,1.0,5,5,5,0,0.00037035975
15171,2011-01-12 15:36:00,2011-01-12 15:36:00,5,1289.5,257.9,1,331,1,1,1.0,0,0,0,1,0.9996911
15172,2011-04-17 11:56:00,2011-12-01 11:51:00,110,1624.05,14.764090909090909,5,9,5,227,45.4,26,49,72,0,0.000126539
15174,2011-01-21 09:06:00,2011-01-21 09:06:00,11,135.75,12.340909090909092,1,323,1,1,1.0,0,0,0,1,0.99938786
15175,2011-09-29 11:31:00,2011-09-29 11:31:00,23,224.14,9.745217391304347,1,72,1,1,1.0,0,23,23,0,0.00077915366
15178,2011-03-24 15:12:00,2011-03-24 15:12:00,3,40.5,13.5,1,260,1,1,1.0,0,0,0,1,0.9995382
15179,2011-01-24 13:48:00,2011-11-21 12:53:00,93,2206.95,23.73064516129032,5,18,5,300,60.0,34,47,47,0,0.00015749647
15180,2010-12-07 14:57:00,2010-12-07 14:57:00,6,87.5,14.583333333333334,1,367,1,1,1.0,0,0,0,1,0.99934095
15181,2011-03-15 12:03:00,2011-10-04 13:58:00,16,689.4799999999999,43.092499999999994,3,66,3,203,67.66666666666667,0,6,14,0,0.0001921075
15182,2011-03-16 12:42:00,2011-07-08 13:37:00,29,622.85,21.477586206896554,2,154,2,114,57.0,0,0,13,0,0.00019476967
15184,2011-06-02 12:06:00,2011-11-10 13:41:00,63,406.76,6.456507936507936,2,29,2,161,80.5,43,43,43,0,0.00038518885
15185,2011-09-30 14:06:00,2011-09-30 14:06:00,21,310.62,14.791428571428572,1,70,1,1,1.0,0,21,21,0,0.00040833987
15186,2011-06-24 14:54:00,2011-11-25 14:58:00,19,411.41,21.653157894736843,2,14,2,154,77.0,9,9,19,0,0.00028235666
15187,2011-05-11 13:49:00,2011-12-08 11:56:00,91,4777.18,52.49648351648352,16,2,16,210,13.125,35,52,82,0,0.00015749647
15189,2011-01-11 12:29:00,2011-12-08 13:22:00,212,16225.39,76.53485849056604,41,1,41,331,8.073170731707316,22,35,128,0,0.00015749647
15192,2010-12-09 14:56:00,2011-08-12 11:41:00,51,1044.32,20.47686274509804,3,120,3,245,81.66666666666667,0,0,11,0,0.00014613265
15193,2011-10-10 08:23:00,2011-10-10 08:23:00,19,499.32,26.28,1,61,1,1,1.0,0,19,19,0,0.0006769145
15194,2010-12-06 15:00:00,2011-12-06 15:10:00,310,7616.53,24.569451612903226,15,3,15,365,24.333333333333332,26,98,143,0,0.00015749647
15195,2011-12-07 12:20:00,2011-12-07 12:20:00,1,3861.0,3861.0,1,3,1,1,1.0,1,1,1,0,0.0004087377
15197,2010-12-16 18:01:00,2011-11-29 10:00:00,32,1079.6100000000001,33.737812500000004,3,11,3,347,115.66666666666667,17,17,17,0,0.00016583769
15198,2011-08-07 15:16:00,2011-09-08 14:42:00,10,193.64,19.363999999999997,2,92,2,31,15.5,0,0,10,0,0.00033728368
15199,2011-02-04 14:04:00,2011-10-11 15:12:00,13,1268.7,97.5923076923077,4,59,4,249,62.25,0,3,7,0,0.00015749647
15201,2011-04-06 14:02:00,2011-09-13 14:53:00,69,1236.54,17.92086956521739,5,87,5,160,32.0,0,17,31,0,0.00013233189
15203,2011-02-01 12:29:00,2011-11-14 08:16:00,142,1827.8,12.871830985915492,6,26,6,285,47.5,24,37,86,0,0.0001960826
15204,2010-12-17 13:49:00,2010-12-17 13:49:00,9,316.58,35.175555555555555,1,357,1,1,1.0,0,0,0,1,0.9998499
15205,2011-08-04 16:07:00,2011-09-15 19:36:00,37,653.24,17.655135135135136,2,85,2,42,21.0,0,13,37,0,0.00027076658
15206,2011-03-09 08:59:00,2011-11-29 13:41:00,9,420.29999999999995,46.699999999999996,4,10,4,265,66.25,3,3,8,0,0.0003204962
15208,2010-12-21 13:03:00,2011-12-08 17:24:00,42,870.12,20.717142857142857,5,1,5,352,70.4,9,26,39,0,0.0001614137
15210,2011-04-28 16:11:00,2011-04-28 16:11:00,20,331.18,16.559,1,225,1,1,1.0,0,0,0,1,0.99982506
15211,2010-12-09 16:08:00,2011-10-10 13:31:00,52,894.4100000000001,17.20019230769231,2,60,2,304,152.0,0,29,29,0,0.00014220251
15212,2011-04-12 13:45:00,2011-04-12 13:45:00,5,101.8,20.36,1,241,1,1,1.0,0,0,0,1,0.9996433
15213,2011-01-14 11:05:00,2011-01-25 12:21:00,24,328.35,13.68125,2,319,2,11,5.5,0,0,0,1,0.99983704
15214,2011-04-11 09:46:00,2011-12-08 12:07:00,110,1661.44,15.104000000000001,8,2,8,241,30.125,28,64,64,0,0.000126539
15215,2011-09-04 12:24:00,2011-10-24 11:41:00,35,734.94,20.998285714285714,3,47,3,49,16.333333333333332,0,19,35,0,0.0003073405
15216,2011-09-13 11:41:00,2011-09-13 11:41:00,2,96.6,48.3,1,88,1,1,1.0,0,2,2,0,0.00040500448
15218,2011-01-25 11:20:00,2011-11-29 11:48:00,166,5756.89,34.680060240963854,11,11,11,308,28.0,17,35,105,0,0.00015749647
15219,2011-06-16 16:57:00,2011-06-16 16:57:00,9,305.75,33.97222222222222,1,176,1,1,1.0,0,0,9,0,0.00079504476
15220,2011-03-04 10:24:00,2011-10-19 12:39:00,117,1778.96,15.204786324786324,6,52,6,229,38.166666666666664,0,29,61,0,0.000126539
15221,2010-12-08 13:08:00,2010-12-08 13:08:00,5,403.25,80.65,1,366,1,1,1.0,0,0,0,1,0.99984825
15222,2011-01-25 08:03:00,2011-01-25 08:03:00,5,585.0,117.0,1,319,1,1,1.0,0,0,0,1,0.9998066
15223,2011-04-04 12:17:00,2011-04-28 11:31:00,20,755.75,37.7875,2,226,2,23,11.5,0,0,0,1,0.9996082
15224,2010-12-12 12:34:00,2010-12-16 15:02:00,14,322.08,23.005714285714284,2,358,2,4,2.0,0,0,0,1,0.9999001
15225,2011-04-19 14:51:00,2011-04-19 14:51:00,23,409.40000000000003,17.8,1,234,1,1,1.0,0,0,0,1,0.99983084
15226,2011-02-02 11:41:00,2011-02-02 11:41:00,8,154.41,19.30125,1,311,1,1,1.0,0,0,0,1,0.9996815
15227,2011-01-26 15:31:00,2011-11-03 11:59:00,58,1219.4,21.024137931034485,5,37,5,280,56.0,0,15,15,0,0.00013233189
15228,2011-02-18 09:04:00,2011-10-04 13:56:00,125,3386.71,27.09368,4,66,4,228,57.0,0,36,93,0,0.00015749647
15230,2011-04-13 11:04:00,2011-04-14 14:39:00,23,429.6,18.678260869565218,2,239,2,1,0.5,0,0,0,1,0.9998945
15232,2011-07-22 12:21:00,2011-08-18 16:27:00,31,612.06,19.743870967741934,2,113,2,27,13.5,0,0,31,0,0.00035446085
15234,2011-03-08 08:53:00,2011-03-08 08:53:00,14,197.0,14.071428571428571,1,277,1,1,1.0,0,0,0,1,0.9996784
