CustomerID,first_purchase,last_purchase,num_transactions,monetary_total,avg_order_value,num_invoices,recency_days,frequency,tenure_days,mean_days_between,purchases_30,purchases_90,purchases_180,churn,churn_proba,purchase_freq_monthly,expected_lifespan_months,CLV_score,predicted_future_value
15483,2011-03-18 12:26:00,2011-07-01 13:07:00,88,233.81,2.656931818181818,4,161,4,105,26.25,0,0,34,0,0.00038984185,1.1428571428571428,15390.817,46734.11704253753,233.62634
15484,2011-09-22 13:31:00,2011-12-08 15:03:00,188,3594.31,19.118670212765956,4,1,4,77,19.25,63,188,188,0,0.00018668018,1.5584415584415583,32140.36,957632.6203798526,3619.495
15485,2010-12-01 13:23:00,2011-11-09 14:31:00,86,2575.0,29.941860465116278,3,30,3,343,114.33333333333333,0,43,43,0,0.00015749647,0.26239067055393583,38095.848,299298.68785463204,2549.2573
15488,2011-09-08 10:11:00,2011-09-08 10:11:00,2,91.32000000000001,45.660000000000004,1,93,1,1,1.0,0,0,2,0,0.00040500448,30.0,14814.615,20293059.948046878,90.78553
15489,2011-05-12 12:54:00,2011-11-17 08:53:00,50,1134.28,22.6856,3,23,3,188,62.666666666666664,9,27,27,0,0.00015749647,0.4787234042553192,38095.848,413725.7688465758,1136.2638
15491,2011-04-18 10:04:00,2011-09-05 15:56:00,154,3100.09,20.130454545454548,6,95,6,140,23.333333333333332,0,0,25,0,0.00013233189,1.2857142857142856,45340.203,1173495.7261150568,3117.272
15492,2011-09-26 14:02:00,2011-11-11 14:53:00,35,659.4599999999999,18.841714285714282,2,28,2,46,23.0,7,35,35,0,0.00027076658,1.3043478260869565,22159.227,544588.4552387422,659.6644
15493,2011-03-14 11:44:00,2011-11-07 12:04:00,297,2001.8,6.74006734006734,5,33,5,238,47.6,0,102,154,0,0.00021816777,0.6302521008403361,27501.645,116825.3798969872,2009.321
15494,2011-08-10 15:29:00,2011-11-18 14:51:00,125,1299.23,10.39384,2,21,2,99,49.5,37,37,125,0,0.00021381801,0.6060606060606061,28061.115,176765.29816221594,1301.5421
15497,2011-01-24 10:01:00,2011-11-22 11:51:00,15,1262.2,84.14666666666668,2,18,2,302,151.0,5,5,5,0,0.00013875145,0.19867549668874174,43242.477,722922.5684395697,1274.9489
15498,2010-12-08 12:29:00,2011-12-07 12:48:00,512,13316.4,26.00859375,27,3,27,364,13.481481481481481,56,134,213,0,0.00015749647,2.2252747252747254,38095.848,2204845.4243273893,13319.048
15500,2011-09-19 13:47:00,2011-12-01 13:47:00,68,1131.56,16.640588235294118,4,8,4,73,18.25,50,68,68,0,0.00018668018,1.6438356164383563,32140.36,879179.977140411,1137.3926
15502,2010-12-05 15:40:00,2011-11-24 12:48:00,213,10384.93,48.75553990610329,12,16,12,353,29.416666666666668,23,27,130,0,0.00015749647,1.019830028328612,38095.848,1894215.590475938,10402.387
15503,2010-12-12 10:57:00,2010-12-12 10:57:00,70,147.09,2.1012857142857144,1,363,1,1,1.0,0,0,0,1,0.9997347,30.0,6.001592,378.3317960173743,145.35027
15504,2011-09-19 13:45:00,2011-09-19 13:45:00,13,52.83,4.063846153846153,1,81,1,1,1.0,0,13,13,0,0.0004114959,30.0,14580.912,1777637.5078575718,54.385574
15505,2011-07-07 13:33:00,2011-10-18 07:56:00,97,3610.96,37.22639175257732,5,53,5,102,20.4,0,57,97,0,0.00015749647,1.4705882352941178,38095.848,2085545.5132324516,3604.606
15506,2011-07-24 11:45:00,2011-11-17 12:11:00,164,979.26,5.971097560975609,3,23,3,116,38.666666666666664,72,111,164,0,0.00022756742,0.7758620689655172,26365.695,122145.62506595286,976.04767
15507,2011-06-21 11:19:00,2011-06-21 11:19:00,46,492.36,10.703478260869565,1,172,1,1,1.0,0,0,46,0,0.0007324597,30.0,8191.566,2630347.4317637566,490.03085
15508,2011-04-18 15:31:00,2011-06-03 15:43:00,92,1000.27,10.8725,6,189,6,46,7.666666666666667,0,0,0,1,0.9996511,3.913043478260869,6.0020943,255.3564910598423,1000.19824
15510,2011-01-13 12:10:00,2011-01-13 12:10:00,1,250.0,250.0,1,331,1,1,1.0,0,0,0,1,0.99982554,30.0,6.001047,45007.853507995605,249.73903
15511,2011-09-15 15:05:00,2011-11-28 09:43:00,160,909.23,5.6826875,5,12,5,73,14.6,26,160,160,0,0.00029315113,2.0547945205479454,20467.19,238990.35958644922,908.28345
15512,2010-12-15 12:01:00,2011-07-07 10:20:00,7,121.0,17.285714285714285,2,156,2,203,101.5,0,0,1,0,0.0001901294,0.2955665024630542,31557.287,161228.64490785537,120.429184
15513,2010-12-01 11:22:00,2011-11-06 14:36:00,308,14758.220000000001,47.91629870129871,19,33,19,340,17.894736842105264,0,53,167,0,0.00015749647,1.676470588235294,38095.848,3060249.555524546,14774.826
15514,2010-12-10 13:50:00,2011-11-27 14:40:00,178,4139.46,23.255393258426967,11,12,11,352,32.0,36,70,70,0,0.00015749647,0.9375000000000001,38095.848,830563.048836766,4094.798
15516,2011-10-24 11:33:00,2011-10-26 10:51:00,15,62.43,4.162,3,45,3,1,0.3333333333333333,0,15,15,0,0.0004495633,90.0,13346.256,4999240.519804687,64.81007
15517,2011-04-20 14:02:00,2011-04-20 14:02:00,27,267.03,9.889999999999999,1,233,1,1,1.0,0,0,0,1,0.99984217,30.0,6.000947,1780.48097448349,269.82938
15518,2011-01-11 12:55:00,2011-10-06 13:05:00,214,1942.45,9.076869158878505,8,64,8,268,33.5,0,24,106,0,0.00021816777,0.8955223880597015,27501.645,223548.20513206822,1963.4055
15520,2011-12-08 10:58:00,2011-12-08 10:58:00,18,343.5,19.083333333333332,1,2,1,1,1.0,18,18,18,0,0.0007545926,30.0,7951.3,4552119.138183594,342.00403
15521,2011-03-30 09:15:00,2011-10-30 13:42:00,185,3000.2,16.217297297297296,8,40,8,214,26.75,0,24,62,0,0.000126539,1.1214953271028036,47415.836,862381.3547644607,2984.3699
15522,2011-09-13 12:26:00,2011-11-07 11:26:00,57,398.84,6.99719298245614,2,33,2,54,27.0,0,57,57,0,0.00061241654,1.1111111111111112,9797.237,76170.1779064632,395.56653
15523,2011-09-16 16:29:00,2011-09-16 16:29:00,10,412.01000000000005,41.20100000000001,1,84,1,1,1.0,0,10,10,0,0.00083154003,30.0,7215.5195,8918598.60621094,412.67426
15524,2011-11-15 12:09:00,2011-11-15 12:09:00,1,440.0,440.0,1,25,1,1,1.0,1,1,1,0,0.00083154003,30.0,7215.5195,95244857.8125,436.59302
15525,2010-12-01 13:17:00,2011-12-07 14:43:00,178,825.92,4.64,3,2,3,371,123.66666666666667,121,121,121,0,0.00022756742,0.2425876010781671,26365.695,29677.39720350404,837.534
15526,2011-11-06 15:01:00,2011-11-06 15:04:00,4,148.44,37.11,2,33,2,1,0.5,0,4,4,0,0.00070766895,60.0,8478.529,18878293.332421873,145.28955
15527,2010-12-20 14:15:00,2011-11-21 12:17:00,163,2429.78,14.906625766871167,8,19,8,335,41.875,40,81,92,0,0.000126539,0.7164179104477613,47415.836,506371.43050293025,2434.3525
15528,2011-03-30 16:14:00,2011-03-30 16:14:00,26,229.33,8.820384615384615,1,254,1,1,1.0,0,0,0,1,0.999838,30.0,6.000972,1587.926378708619,227.16127
15529,2010-12-08 12:24:00,2011-11-17 11:29:00,672,3995.23,5.945282738095238,11,23,11,343,31.181818181818183,79,286,376,0,0.00021816777,0.9620991253644314,27501.645,157308.06800375434,3988.779
15530,2011-04-07 11:16:00,2011-11-18 12:25:00,108,1502.35,13.910648148148148,4,22,4,225,56.25,14,14,54,0,0.0001960826,0.5333333333333333,30599.191,227015.77881076388,1492.5216
15531,2011-11-09 17:47:00,2011-12-01 18:43:00,228,2007.44,8.804561403508773,2,8,2,22,11.0,39,228,228,0,0.000339985,2.7272727272727275,17647.785,423766.3855749104,2009.1725
15532,2010-12-16 16:45:00,2011-11-14 14:51:00,256,1580.93,6.1755078125,4,25,4,332,83.0,53,53,206,0,0.00021816777,0.3614457831325301,27501.645,61386.7303587948,1568.2714
15533,2011-09-11 15:41:00,2011-11-20 15:35:00,83,807.57,9.729759036144578,3,19,3,69,23.0,39,83,83,0,0.00033542543,1.3043478260869565,17887.68,227012.36488058214,797.10376
15535,2011-01-16 12:35:00,2011-06-19 16:02:00,75,536.4,7.152,4,173,4,154,38.5,0,0,25,0,0.00030902377,0.7792207792207791,19415.92,108204.66956980519,545.1767
15537,2011-06-29 13:10:00,2011-06-29 13:10:00,24,110.92,4.621666666666667,1,163,1,1,1.0,0,0,24,0,0.00040180574,30.0,14932.553,2070398.436621094,108.99237
15539,2011-12-02 13:36:00,2011-12-02 13:36:00,41,538.46,13.133170731707319,1,7,1,1,1.0,41,41,41,0,0.000453675,30.0,13225.298,5210702.8398675695,545.05005
15540,2011-11-28 13:51:00,2011-11-28 13:51:00,15,213.3,14.22,1,11,1,1,1.0,15,15,15,0,0.0005176429,30.0,11590.98,4944712.267968751,213.7707
15541,2011-08-17 14:58:00,2011-08-17 14:58:00,29,85.13000000000001,2.9355172413793107,1,114,1,1,1.0,0,0,29,0,0.0004114959,30.0,14580.912,1284075.5667632006,85.932335
15543,2011-02-24 15:26:00,2011-02-24 15:26:00,28,127.86,4.566428571428571,1,288,1,1,1.0,0,0,0,1,0.9997347,30.0,6.001592,822.1752573047365,129.66759
15544,2010-12-02 12:47:00,2011-11-30 16:43:00,259,3546.71,13.693861003861004,9,9,9,363,40.333333333333336,59,59,135,0,0.0001960826,0.7438016528925621,30599.191,311668.5673991348,3579.5593
15545,2010-12-03 17:28:00,2011-10-16 13:24:00,81,292.71999999999997,3.613827160493827,2,54,2,316,158.0,0,50,50,0,0.0003922257,0.189873417721519,15297.277,10496.528420212142,292.04453
15547,2010-12-12 13:26:00,2011-12-02 12:52:00,702,4954.84,7.058176638176638,14,7,14,354,25.285714285714285,95,341,414,0,0.00021816777,1.1864406779661016,27501.645,230301.73806666938,5014.163
15549,2011-01-27 15:38:00,2011-09-23 16:22:00,115,1693.26,14.724,3,77,3,239,79.66666666666667,0,11,54,0,0.000126539,0.37656903765690375,47415.836,262901.9629746339,1679.9895
15550,2011-02-11 12:49:00,2011-12-05 15:38:00,61,575.63,9.43655737704918,4,4,4,297,74.25,12,12,49,0,0.00029791272,0.40404040404040403,20140.06,76789.02502134562,577.39197
15551,2011-11-03 12:37:00,2011-11-03 12:37:00,29,436.06,15.036551724137931,1,37,1,1,1.0,0,29,29,0,0.00040386117,30.0,14856.554,6701740.149508351,433.31052
15552,2011-05-06 14:47:00,2011-05-06 14:47:00,17,90.12,5.301176470588236,1,217,1,1,1.0,0,0,0,1,0.9996933,30.0,6.001841,954.5045595393462,90.01965
15553,2011-10-10 14:02:00,2011-10-10 14:02:00,56,437.23,7.807678571428572,1,60,1,1,1.0,0,56,56,0,0.00089597964,30.0,6696.573,1568540.742150879,433.31052
15554,2011-03-07 09:00:00,2011-03-07 09:00:00,14,217.2,15.514285714285714,1,278,1,1,1.0,0,0,0,1,0.99964046,30.0,6.002158,2793.575900214059,214.10512
15555,2010-12-05 14:45:00,2011-11-27 16:19:00,899,4805.17,5.345016685205784,16,12,16,357,22.3125,100,395,606,0,0.00021816777,1.3445378151260503,27501.645,197642.68758336757,4829.736
15556,2011-11-15 16:08:00,2011-11-15 16:08:00,31,279.77,9.024838709677418,1,24,1,1,1.0,31,31,31,0,0.0007998549,30.0,7501.3516,2030954.6386844753,272.2131
15557,2011-11-11 12:46:00,2011-11-11 12:46:00,20,473.65000000000003,23.6825,1,29,1,1,1.0,20,20,20,0,0.00083154003,30.0,7215.5195,5126446.238964844,479.73816
15561,2011-05-08 11:38:00,2011-11-28 11:07:00,27,800.59,29.651481481481483,4,12,4,203,50.75,11,11,20,0,0.0001921075,0.5911330049261084,31232.35,547439.6666397271,796.5812
15562,2010-12-23 09:55:00,2010-12-23 09:55:00,1,134.55,134.55,1,352,1,1,1.0,0,0,0,1,0.9997141,30.0,6.0017157,24225.92526197434,134.15195
15563,2010-12-16 11:27:00,2011-11-17 14:50:00,113,1400.44,12.393274336283186,4,22,4,336,84.0,51,51,51,0,0.0001960826,0.35714285714285715,30599.191,135437.204845034,1395.8823
15565,2011-09-30 10:44:00,2011-10-20 14:33:00,8,173.16,21.645,2,50,2,20,10.0,0,8,8,0,0.00037581546,3.0,15965.24,1036702.8746191406,169.02768
15567,2011-11-21 10:48:00,2011-11-21 10:48:00,7,186.01,26.572857142857142,1,19,1,1,1.0,7,7,7,0,0.00044160197,30.0,13586.865,10831254.866768973,182.65431
15568,2011-09-27 14:37:00,2011-12-07 11:27:00,53,758.29,14.307358490566036,3,3,3,70,23.333333333333332,17,53,53,0,0.0002456642,1.2857142857142856,24423.484,449274.2741252526,750.81714
15569,2011-01-11 13:26:00,2011-08-28 10:15:00,31,1375.71,44.377741935483876,5,104,5,228,45.6,0,0,24,0,0.00015749647,0.6578947368421053,38095.848,1112241.9053306389,1368.4296
15570,2010-12-05 12:57:00,2011-12-02 14:47:00,323,4165.52,12.896346749226007,12,7,12,362,30.166666666666668,20,78,99,0,0.0001960826,0.994475138121547,30599.191,392437.5738771745,4169.5693
15571,2011-09-22 13:15:00,2011-11-28 10:02:00,57,650.4300000000001,11.411052631578949,4,12,4,66,16.5,10,57,57,0,0.00033542543,1.8181818181818181,17887.68,371122.2806743422,642.4238
15572,2011-03-06 14:44:00,2011-12-05 10:09:00,215,2552.86,11.873767441860466,7,5,7,273,39.0,83,83,123,0,0.00021816777,0.7692307692307693,27501.645,251190.87033290477,2537.1252
15573,2011-09-15 12:16:00,2011-11-08 11:38:00,104,607.45,5.840865384615385,2,32,2,53,26.5,0,104,104,0,0.00046423715,1.1320754716981132,12924.401,85460.02478771459,602.58453
15574,2010-12-02 15:46:00,2011-06-15 12:01:00,168,702.25,4.180059523809524,4,178,4,194,48.5,0,0,9,0,0.00022756742,0.6185567010309279,26365.695,68171.24275847984,700.3491
15576,2011-11-02 12:03:00,2011-11-02 12:03:00,45,940.6700000000001,20.90377777777778,1,38,1,1,1.0,0,45,45,0,0.0004189003,30.0,14323.184,8982259.407421876,944.24036
15577,2011-02-07 13:32:00,2011-07-11 17:03:00,39,258.88,6.637948717948718,3,151,3,154,51.333333333333336,0,0,35,0,0.00040020343,0.5844155844155844,14992.339,58160.09019886363,251.235
15578,2011-06-30 13:03:00,2011-06-30 13:03:00,13,127.1,9.776923076923076,1,162,1,1,1.0,0,0,13,0,0.00047583797,30.0,12609.308,3698406.9187950715,129.66759
15579,2011-01-30 12:09:00,2011-10-02 12:45:00,51,348.6,6.835294117647059,2,69,2,245,122.5,0,25,25,0,0.00040575926,0.2448979591836735,14787.057,24752.787250525213,351.2094
15581,2010-12-08 14:38:00,2011-08-11 09:38:00,149,3679.9700000000003,24.69778523489933,13,121,13,245,18.846153846153847,0,0,34,0,0.00015749647,1.5918367346938778,38095.848,1497732.2239373357,3679.284
15582,2011-05-03 13:36:00,2011-11-15 09:55:00,44,682.9100000000001,15.52068181818182,3,25,3,195,65.0,8,8,22,0,0.00015434793,0.46153846153846156,38872.96,278462.24217302236,677.30084
15584,2011-06-30 16:39:00,2011-11-16 10:55:00,123,725.11,5.895203252032521,4,24,4,138,34.5,29,87,123,0,0.00022756742,0.8695652173913044,26365.695,135157.50673769444,724.9356
15585,2011-06-16 08:38:00,2011-06-16 08:38:00,31,455.3,14.687096774193549,1,177,1,1,1.0,0,0,31,0,0.00040386117,30.0,14856.554,6545989.262506301,456.69763
15587,2010-12-23 09:59:00,2011-10-20 13:37:00,9,913.6800000000001,101.52000000000001,4,50,4,301,75.25,0,2,6,0,0.0001921075,0.39867109634551495,31232.35,1264069.6873131231,909.592
15589,2011-02-02 10:46:00,2011-03-29 09:54:00,29,478.53000000000003,16.501034482758623,3,256,3,54,18.0,0,0,0,1,0.9997589,1.6666666666666665,6.0014467,165.0501322302325,479.66663
15592,2011-10-24 08:59:00,2011-10-24 08:59:00,24,388.58,16.190833333333334,1,47,1,1,1.0,0,24,24,0,0.00059082615,30.0,10155.255,4932661.177954102,388.97577
15593,2011-09-30 11:46:00,2011-09-30 11:46:00,5,199.8,39.96,1,71,1,1,1.0,0,5,5,0,0.0005482349,30.0,10944.194,13119900.169921875,198.53407
15594,2011-04-19 10:08:00,2011-11-24 08:53:00,103,1771.78,17.201747572815535,5,16,5,218,43.6,6,58,88,0,0.00013233189,0.6880733944954128,45340.203,536649.5842131414,1765.5056
15596,2010-12-09 16:10:00,2011-08-31 10:55:00,77,1406.59,18.267402597402597,5,101,5,264,52.8,0,0,2,0,0.00013233189,0.5681818181818181,45340.203,470595.30927976494,1395.9812
15597,2011-11-04 13:26:00,2011-11-04 13:26:00,22,324.57,14.753181818181817,1,35,1,1,1.0,0,22,22,0,0.00040833987,30.0,14693.607,6503323.855797229,324.77173
15598,2011-10-17 16:04:00,2011-10-17 16:04:00,14,240.68,17.19142857142857,1,53,1,1,1.0,0,14,14,0,0.0006489946,30.0,9245.055,4768070.918973214,244.96898
15599,2011-05-19 13:05:00,2011-11-13 11:44:00,52,761.74,14.648846153846154,2,27,2,177,88.5,23,23,23,0,0.00013597759,0.3389830508474576,44124.594,219109.9611676988,771.8296
15601,2010-12-02 10:39:00,2011-11-28 15:15:00,410,6776.56,16.52819512195122,14,11,14,361,25.785714285714285,9,73,125,0,0.00013233189,1.1634349030470914,45340.203,871868.487894568,6799.7495
15602,2010-12-06 15:35:00,2011-12-01 14:14:00,46,1297.8700000000001,28.214565217391307,9,8,9,359,39.888888888888886,13,29,29,0,0.00015749647,0.7520891364902507,38095.848,808388.8582630883,1284.3748
15603,2011-09-22 10:04:00,2011-09-22 10:04:00,2,48.480000000000004,24.240000000000002,1,79,1,1,1.0,0,2,2,0,0.00040500448,30.0,14814.615,10773188.1984375,43.87786
15604,2011-10-18 14:47:00,2011-10-18 14:47:00,17,216.39,12.728823529411764,1,52,1,1,1.0,0,17,17,0,0.0005176429,30.0,11590.98,4426186.347587316,214.10512
15605,2010-12-01 13:38:00,2011-11-03 14:17:00,67,1198.23,17.88402985074627,5,36,5,337,67.4,0,17,28,0,0.00013233189,0.4451038575667656,45340.203,360919.38254884246,1198.7963
15606,2011-01-19 12:07:00,2011-10-09 15:47:00,77,2920.16,37.92415584415584,9,61,9,263,29.22222222222222,0,12,26,0,0.00015749647,1.026615969581749,38095.848,1483206.3617997258,2911.394
15607,2011-01-07 12:44:00,2011-01-07 12:44:00,13,104.76,8.05846153846154,1,337,1,1,1.0,0,0,0,1,0.9996933,30.0,6.001841,1450.9681622578548,103.49493
15608,2011-08-11 09:56:00,2011-11-11 13:20:00,60,1093.68,18.228,4,28,4,92,23.0,2,42,60,0,0.00015135767,1.3043478260869565,39640.938,942489.1418478262,1086.8817
15609,2011-06-08 13:00:00,2011-06-08 13:00:00,16,298.48,18.655,1,184,1,1,1.0,0,0,0,1,0.99982315,30.0,6.0010614,3358.4940346241,292.02094
15610,2011-10-19 10:36:00,2011-10-19 10:36:00,6,112.46000000000001,18.743333333333336,1,52,1,1,1.0,0,6,6,0,0.00034566355,30.0,17357.87,9760329.817773439,115.2802
15611,2011-01-09 11:32:00,2011-11-30 12:36:00,43,1591.45,37.01046511627907,13,10,13,325,25.0,11,19,33,0,0.00015749647,1.2,38095.848,1691934.048908067,1598.4615
15612,2011-10-09 12:49:00,2011-11-03 14:52:00,6,195.15,32.525,2,36,2,25,12.5,0,6,6,0,0.0003869149,2.4,15507.246,1210495.6300781248,193.95522
15615,2010-12-15 16:21:00,2011-11-29 14:42:00,423,10399.74,24.585673758865248,23,10,23,348,15.130434782608695,32,118,220,0,0.00015749647,1.9827586206896552,38095.848,1857075.6799148154,10400.1
15618,2011-07-26 10:13:00,2011-11-07 08:34:00,45,776.851,17.263355555555556,4,33,4,103,25.75,0,21,45,0,0.0001614137,1.1650485436893205,37171.336,747613.9674921118,776.65894
15619,2011-11-29 08:14:00,2011-11-29 08:14:00,3,336.40000000000003,112.13333333333334,1,11,1,1,1.0,3,3,3,0,0.0008407575,30.0,7136.413,24006893.62109375,339.16733
15620,2010-12-16 14:34:00,2011-10-14 12:41:00,100,1553.18,15.5318,3,57,3,301,100.33333333333333,0,40,40,0,0.000126539,0.29900332225913623,47415.836,220201.97759224463,1545.4469
15621,2011-11-18 11:49:00,2011-12-05 14:01:00,16,1293.03,80.814375,4,4,4,17,4.25,16,16,16,0,0.00045821044,7.0588235294117645,13094.393,7469754.015570426,1289.627
15622,2011-03-02 13:42:00,2011-10-27 16:44:00,185,3709.56,20.051675675675675,9,43,9,239,26.555555555555557,0,47,47,0,0.00013233189,1.1297071129707112,45340.203,1027069.8870107711,3684.052
15623,2011-07-21 17:26:00,2011-07-21 17:26:00,19,301.03,15.843684210526314,1,141,1,1,1.0,0,0,19,0,0.00038612896,30.0,15538.811,7385760.219356496,307.48883
15624,2011-03-28 13:32:00,2011-08-15 11:38:00,34,588.13,17.297941176470587,4,117,4,139,34.75,0,0,16,0,0.00021131399,0.8633093525179856,28393.633,424015.588641954,583.6024
15625,2011-04-18 14:01:00,2011-08-28 10:21:00,64,1534.26,23.9728125,4,104,4,131,32.75,0,0,18,0,0.00015749647,0.9160305343511451,38095.848,836578.271351309,1546.1672
15626,2011-01-14 10:10:00,2011-09-26 10:03:00,49,675.8,13.791836734693877,2,75,2,254,127.0,0,29,29,0,0.00020045295,0.23622047244094488,29932.06,97516.08477058393,675.2525
15628,2010-12-08 09:51:00,2011-12-05 10:24:00,155,2870.2400000000002,18.51767741935484,9,5,9,362,40.22222222222222,24,62,97,0,0.00013233189,0.7458563535911602,45340.203,626217.4558318482,2853.8647
15630,2011-05-19 10:16:00,2011-10-25 15:36:00,60,1186.35,19.772499999999997,2,45,2,159,79.5,0,39,39,0,0.00011658158,0.37735849056603776,51465.668,384001.8565706073,1166.8446
15632,2011-03-10 08:29:00,2011-11-24 09:51:00,167,3285.31,19.67251497005988,8,16,8,259,32.375,14,53,94,0,0.00013233189,0.9266409266409267,45340.203,826522.7719432756,3315.329
15634,2011-11-22 16:28:00,2011-11-22 16:28:00,15,243.55,16.236666666666668,1,17,1,1,1.0,15,15,15,0,0.000620472,30.0,9670.042,4710277.454394531,245.03252
15636,2011-03-02 14:50:00,2011-09-11 11:17:00,25,724.76,28.9904,2,90,2,192,96.0,0,0,17,0,0.00016924381,0.3125,35451.6,321173.78435546876,724.7384
15637,2011-10-18 08:28:00,2011-10-18 08:28:00,15,223.36,14.890666666666668,1,53,1,1,1.0,0,15,15,0,0.00035117954,30.0,17085.23,7632314.155,227.16127
15639,2011-07-28 14:30:00,2011-07-28 14:30:00,25,425.32,17.0128,1,134,1,1,1.0,0,0,25,0,0.0007463191,30.0,8039.4453,4103204.256375,431.74686
15640,2010-12-02 15:40:00,2011-12-05 14:35:00,484,12515.66,25.858801652892563,15,4,15,367,24.466666666666665,74,148,234,0,0.00015749647,1.226158038147139,38095.848,1207904.1846152626,12553.74
15641,2010-12-15 14:45:00,2011-08-26 14:04:00,119,1887.2,15.858823529411765,4,105,4,253,63.25,0,0,37,0,0.000126539,0.4743083003952569,47415.836,356660.5729481516,1885.3617
15643,2011-03-02 14:34:00,2011-06-01 07:38:00,33,664.0,20.12121212121212,3,192,3,90,30.0,0,0,0,1,0.99928015,1.0,6.004322,120.81423765240294,665.948
15644,2011-03-23 15:37:00,2011-06-26 14:54:00,238,813.0,3.4159663865546217,4,166,4,94,23.5,0,0,126,0,0.00022756742,1.2765957446808511,26365.695,114975.7390795414,818.3355
15645,2011-11-21 11:55:00,2011-11-21 11:55:00,52,612.01,11.769423076923077,1,19,1,1,1.0,52,52,52,0,0.00067923643,30.0,8833.436,3118933.2052170974,612.23145
15646,2010-12-02 16:59:00,2011-07-05 09:53:00,35,447.64000000000004,12.789714285714288,3,158,3,214,71.33333333333333,0,0,7,0,0.00036445714,0.4205607476635514,16462.797,88550.9446436916,448.9737
15648,2011-03-17 18:59:00,2011-05-19 15:53:00,25,657.35,26.294,2,204,2,62,31.0,0,0,0,1,0.99955565,0.9677419354838709,6.0026674,152.742713542446,659.1756
15649,2010-12-07 10:06:00,2011-01-07 13:34:00,2,816.0,408.0,2,336,2,31,15.5,0,0,0,1,0.9996082,1.9354838709677418,6.0023518,4739.9216485792585,817.9636
15651,2011-03-24 08:56:00,2011-11-03 08:41:00,32,646.3,20.196875,3,37,3,223,74.33333333333333,0,16,16,0,0.0001614137,0.40358744394618834,37171.336,302991.1851844959,643.26025
15652,2011-09-09 14:22:00,2011-09-09 14:22:00,21,337.74,16.082857142857144,1,91,1,1,1.0,0,0,21,0,0.0005973769,30.0,10043.894,4846035.155943081,339.88693
15653,2011-08-16 09:50:00,2011-09-08 10:49:00,6,877.4399999999999,146.23999999999998,2,93,2,23,11.5,0,0,6,0,0.0003222478,2.608695652173913,18619.154,7103126.411413043,870.0989
15654,2011-11-13 15:15:00,2011-11-30 13:08:00,21,922.53,43.93,2,9,2,16,8.0,21,21,21,0,0.0003222478,3.75,18619.154,3067272.9309814456,928.247
15655,2011-04-10 15:25:00,2011-04-10 15:25:00,34,560.67,16.490294117647057,1,243,1,1,1.0,0,0,0,1,0.99975926,30.0,6.001445,2968.967704691606,561.12775
15656,2011-02-28 15:32:00,2011-10-25 14:56:00,47,748.5,15.925531914893616,4,45,4,238,59.5,0,12,28,0,0.00015434793,0.5042016806722689,38872.96,312137.43531255587,746.17126
15657,2011-11-17 12:19:00,2011-11-17 12:19:00,1,30.0,30.0,1,23,1,1,1.0,1,1,1,0,0.00040500448,30.0,14814.615,13333153.7109375,28.453356
15658,2010-12-02 10:53:00,2011-06-02 15:22:00,48,1024.1000000000001,21.33541666666667,5,190,5,182,36.4,0,0,0,1,0.99924624,0.8241758241758242,6.004526,105.58439591756236,1019.4497
15659,2011-10-27 09:23:00,2011-10-27 09:23:00,11,306.45,27.85909090909091,1,44,1,1,1.0,0,11,11,0,0.00079504476,30.0,7546.736,6307355.994873047,308.02945
15660,2010-12-09 09:49:00,2011-11-14 16:58:00,90,1600.86,17.787333333333333,9,25,9,340,37.77777777777778,19,38,49,0,0.00013233189,0.7941176470588235,45340.203,640441.0374237131,1599.8983
15661,2011-01-05 12:32:00,2011-01-26 13:56:00,5,309.8,61.96,2,317,2,21,10.5,0,0,0,1,0.99977714,2.857142857142857,6.0013375,1062.4082092830113,310.55746
15663,2011-08-25 15:50:00,2011-08-25 15:50:00,9,138.14,15.348888888888887,1,106,1,1,1.0,0,0,9,0,0.000214435,30.0,27980.375,12884030.008333331,142.80298
15664,2011-10-20 10:57:00,2011-10-20 10:57:00,17,386.43,22.731176470588235,1,51,1,1,1.0,0,17,17,0,0.00083154003,30.0,7215.5195,4920517.433754595,384.87726
15665,2011-04-10 15:09:00,2011-06-24 14:57:00,116,2242.01,19.327672413793106,2,168,2,74,37.0,0,0,39,0,0.00016446231,0.8108108108108107,36482.3,571717.263568758,2247.0244
15667,2011-10-31 10:56:00,2011-10-31 10:56:00,13,301.32,23.178461538461537,1,40,1,1,1.0,0,13,13,0,0.00079504476,30.0,7546.736,5247651.7921424275,307.48883
15668,2011-05-06 10:39:00,2011-05-06 10:39:00,1,76.32000000000001,76.32000000000001,1,218,1,1,1.0,0,0,0,1,0.99968827,30.0,6.001871,13741.884091186526,77.96243
15669,2011-03-21 09:13:00,2011-10-30 16:03:00,33,684.34,20.737575757575758,4,40,4,223,55.75,0,3,22,0,0.0001614137,0.5381165919282511,37171.336,414803.6206354464,677.5311
15670,2011-02-16 10:50:00,2011-02-16 10:50:00,12,173.05,14.420833333333334,1,297,1,1,1.0,0,0,0,1,0.9996006,30.0,6.0023975,2596.787234544754,169.02768
15671,2011-03-14 09:37:00,2011-11-21 12:43:00,78,2657.13,34.065769230769234,7,19,7,252,36.0,14,14,28,0,0.00015749647,0.8333333333333333,38095.848,1081470.2957569612,2685.8289
