CustomerID,Recency,TenureDays,Frequency,Monetary,Cluster,SegmentName
14258,9,328,9,12669.98,1,VIP
14259,142,1,1,120.0,3,New
14261,51,27,2,1163.45,2,Loyal
14262,8,232,8,2618.23,1,VIP
14264,155,90,2,333.97,3,New
14265,109,39,2,530.18,3,New
14267,163,97,3,1516.24,2,Loyal
14270,332,1,1,492.65000000000003,3,New
14271,226,1,1,112.32,3,New
14272,74,180,2,437.96,3,New
14273,51,190,4,559.97,2,Loyal
14276,99,191,3,1119.74,2,Loyal
14277,15,197,3,4216.2,2,Loyal
14280,197,1,1,134.04,3,New
14282,3,364,15,3729.34,1,VIP
14284,31,55,2,595.25,0,At-Risk
14285,21,155,4,1910.01,2,Loyal
14286,24,219,3,4628.75,2,Loyal
14287,8,190,3,176.63,0,At-Risk
14288,213,1,1,426.6,3,New
14289,9,280,6,911.26,0,At-Risk
14290,11,350,5,2314.65,1,VIP
14291,2,273,11,3883.25,1,VIP
14292,8,275,9,4871.93,1,VIP
14293,3,365,4,1046.56,0,At-Risk
14295,40,1,1,166.20000000000002,3,New
14297,18,257,4,1305.33,2,Loyal
14298,8,352,44,51527.3,1,VIP
14299,8,357,9,3965.62,1,VIP
14300,19,1,1,43.2,0,At-Risk
14301,117,1,1,640.14,3,New
14304,223,1,1,383.45,3,New
14305,71,64,3,1858.96,2,Loyal
14306,51,34,2,2093.32,2,Loyal
14307,89,284,6,2995.72,2,Loyal
14309,8,350,9,2352.53,1,VIP
14311,243,1,1,310.26,3,New
14312,47,290,6,1611.59,2,Loyal
14314,107,1,1,120.0,3,New
14315,45,221,6,2481.13,2,Loyal
14317,65,1,1,508.58000000000004,3,New
14320,207,126,2,477.79,3,New
14321,11,322,5,1530.75,2,Loyal
14323,115,123,2,605.0600000000001,3,New
14326,242,1,1,183.85,3,New
14327,163,1,1,311.65,3,New
14329,17,312,7,5014.84,1,VIP
14331,124,10,2,462.65999999999997,3,New
14332,23,125,3,866.31,0,At-Risk
14333,68,1,1,415.2,3,New
14334,17,341,8,2552.21,1,VIP
14335,16,80,2,468.26,0,At-Risk
14336,17,259,4,1614.91,2,Loyal
14338,161,35,2,588.22,3,New
14339,243,1,1,309.52,3,New
14340,219,1,1,134.7,3,New
14341,45,273,8,2182.28,2,Loyal
14342,21,188,4,668.5600000000001,0,At-Risk
14344,127,241,8,889.9300000000001,2,Loyal
14345,39,1,1,108.97999999999999,3,New
14346,121,176,2,1021.58,2,Loyal
14348,260,1,1,409.57,3,New
14349,10,1,1,133.5,0,At-Risk
14350,274,1,1,282.93,3,New
14351,165,1,1,51.0,3,New
14352,157,116,4,1078.96,2,Loyal
14353,215,1,1,90.6,3,New
14354,6,24,2,163.62,0,At-Risk
14355,366,1,1,174.4,3,New
14356,80,1,2,701.23,2,Loyal
14357,43,1,1,225.77,3,New
14359,19,68,3,912.18,0,At-Risk
14360,32,62,4,2128.23,2,Loyal
14362,22,1,1,161.2,0,At-Risk
14364,109,102,8,3717.35,2,Loyal
14367,8,267,16,9261.52,1,VIP
14368,320,1,1,155.0,3,New
14371,295,1,1,100.5,3,New
14373,358,1,1,76.55,3,New
14375,185,1,1,257.68,3,New
14377,191,70,2,617.05,3,New
14379,44,251,2,348.1,0,At-Risk
14381,52,1,1,202.68,3,New
14382,26,1,1,626.0699999999999,0,At-Risk
14383,38,125,3,1247.69,2,Loyal
14385,9,14,3,202.11,0,At-Risk
14386,297,1,1,142.4,3,New
14387,33,76,3,1770.56,2,Loyal
14388,10,362,8,3212.84,1,VIP
14389,65,125,2,1043.46,2,Loyal
14390,10,362,9,4652.82,1,VIP
14393,218,1,1,67.95,3,New
14395,2,369,9,3507.71,1,VIP
14396,65,306,2,487.99,3,New
14397,3,210,19,2612.96,1,VIP
14400,149,1,1,574.7,3,New
14401,4,355,13,4051.48,1,VIP
14403,130,116,4,1475.81,2,Loyal
14404,34,335,6,1474.32,2,Loyal
14406,119,1,1,156.75,3,New
14407,107,169,6,2157.73,2,Loyal
14408,11,253,7,2606.53,1,VIP
14409,71,297,6,2059.4500000000003,2,Loyal
14410,92,213,9,1105.07,2,Loyal
14411,311,1,1,1063.0,3,New
14412,43,30,2,770.03,2,Loyal
14413,362,1,1,122.7,3,New
14414,92,267,7,1496.98,2,Loyal
14415,1,359,13,5900.28,1,VIP
14416,22,20,2,490.22,0,At-Risk
14418,4,104,3,1937.25,0,At-Risk
14419,11,354,6,1058.06,2,Loyal
14420,99,1,1,387.52,3,New
14421,57,154,2,813.11,2,Loyal
14422,1,266,6,4263.64,1,VIP
14423,218,1,1,265.2,3,New
14424,18,1,1,322.08,0,At-Risk
14426,24,289,10,4481.67,1,VIP
14427,50,13,2,363.34000000000003,0,At-Risk
14428,7,317,5,1244.83,0,At-Risk
14431,303,1,1,470.36,3,New
14432,10,79,6,2255.51,1,VIP
14434,22,50,6,1372.8,2,Loyal
14436,99,1,1,89.06,3,New
14437,366,1,1,63.0,3,New
14438,306,1,1,131.9,3,New
14439,320,1,1,2661.24,2,Loyal
14440,8,357,5,2357.6800000000003,1,VIP
14441,1,254,4,1712.89,1,VIP
14442,205,112,2,1589.82,2,Loyal
14443,54,314,4,1420.2,2,Loyal
14446,1,245,4,1039.58,0,At-Risk
14447,19,261,5,1163.23,2,Loyal
14448,9,354,2,375.35,0,At-Risk
14449,19,353,4,907.1,2,Loyal
14450,181,139,3,483.25,3,New
14451,60,134,2,662.59,2,Loyal
14452,11,83,2,264.44,0,At-Risk
14453,190,1,1,119.93,3,New
14456,5,137,9,3062.4,1,VIP
14457,311,1,1,113.64,3,New
14459,155,1,1,1837.92,2,Loyal
14460,110,200,3,434.34,3,New
14461,148,113,3,2103.06,2,Loyal
14462,66,273,11,2004.02,2,Loyal
14463,98,107,3,529.62,2,Loyal
14465,247,56,3,1058.6200000000001,2,Loyal
14466,29,343,7,2272.4,2,Loyal
14467,18,295,4,598.76,0,At-Risk
14470,12,275,2,461.19,0,At-Risk
14472,104,251,8,1936.84,2,Loyal
14473,74,208,2,234.34000000000003,3,New
14474,46,1,1,547.66,0,At-Risk
14475,72,233,3,925.85,2,Loyal
14476,257,1,1,215.7,3,New
14477,20,277,4,1309.6,2,Loyal
14479,254,111,2,316.25,3,New
14480,11,1,1,279.05,0,At-Risk
14481,165,122,2,636.51,3,New
14482,18,220,6,2068.15,2,Loyal
14483,282,1,1,137.1,3,New
14484,50,1,1,321.92,3,New
14485,39,1,1,165.75,3,New
14487,27,341,6,1196.33,2,Loyal
14488,68,1,1,1064.28,3,New
14489,207,1,1,463.38,3,New
14491,175,197,2,340.93,3,New
14493,7,147,5,2383.2400000000002,1,VIP
14494,26,1,1,139.56,0,At-Risk
14495,51,70,2,123.8,3,New
14496,312,61,2,538.8100000000001,3,New
14497,309,1,1,475.37,3,New
14498,43,319,5,1957.32,2,Loyal
14499,26,252,3,815.32,2,Loyal
14500,88,101,3,356.85,3,New
14501,184,136,2,251.21,3,New
14502,20,293,11,2470.67,1,VIP
14503,3,175,6,3543.26,1,VIP
14504,47,231,4,673.26,2,Loyal
14505,17,344,8,5905.64,1,VIP
14506,17,351,5,2012.17,2,Loyal
14507,24,252,6,1383.18,2,Loyal
14508,22,67,2,276.42,0,At-Risk
14511,11,122,5,1314.81,2,Loyal
14512,188,44,2,275.28,3,New
14513,101,188,3,455.59000000000003,3,New
14514,61,270,3,1055.35,2,Loyal
14515,18,200,6,2102.09,2,Loyal
14517,33,108,2,330.45,0,At-Risk
14518,64,1,1,174.37,3,New
14520,2,289,2,270.6,0,At-Risk
14522,24,173,4,974.54,2,Loyal
14523,108,1,1,241.09,3,New
14524,32,329,9,1867.68,2,Loyal
14525,20,341,9,4332.2,1,VIP
14527,3,366,55,8508.82,1,VIP
14528,37,1,1,364.21999999999997,0,At-Risk
14529,60,50,3,620.04,2,Loyal
14530,26,270,6,2925.91,2,Loyal
14532,236,115,4,932.85,2,Loyal
14533,25,328,7,1949.72,2,Loyal
14534,3,315,18,4447.05,1,VIP
14535,60,188,3,2864.19,2,Loyal
14536,260,1,1,171.8,3,New
14537,58,1,1,355.56,3,New
14538,65,191,2,388.25,3,New
14539,16,28,2,537.48,0,At-Risk
14540,10,299,3,996.26,0,At-Risk
14541,59,260,8,1461.65,2,Loyal
14542,186,1,1,103.25,3,New
14543,29,336,16,3630.33,1,VIP
14544,24,337,2,2024.45,2,Loyal
14546,5,243,5,2578.09,1,VIP
14547,4,50,8,4007.54,1,VIP
14548,151,167,2,652.8,3,New
14549,311,1,1,289.24,3,New
14550,11,33,2,765.62,0,At-Risk
14551,18,185,2,186.23,0,At-Risk
14552,152,1,1,165.07,3,New
14553,19,319,5,859.27,2,Loyal
14554,10,42,4,2381.04,2,Loyal
14555,57,244,2,324.14,3,New
14557,85,1,1,788.38,3,New
14560,7,350,22,2237.77,1,VIP
14561,76,108,3,1080.76,2,Loyal
14562,4,300,18,5074.77,1,VIP
14565,96,265,4,3099.12,2,Loyal
14566,111,1,1,1432.0,3,New
14567,57,73,2,1530.3600000000001,2,Loyal
14569,1,1,1,227.39,0,At-Risk
14570,281,1,2,218.06,3,New
14572,3,320,7,2832.84,1,VIP
14573,180,192,9,1653.42,2,Loyal
14576,372,1,1,35.400000000000006,3,New
14577,13,350,4,859.71,0,At-Risk
14578,3,1,1,168.63,0,At-Risk
14581,17,1,1,138.6,0,At-Risk
14582,41,1,1,114.11,3,New
14583,6,200,5,1052.55,0,At-Risk
14584,169,29,4,1042.26,2,Loyal
14585,50,1,1,157.05,3,New
14586,277,1,1,237.36,3,New
14587,19,312,9,1601.14,1,VIP
14589,372,1,1,39.75,3,New
14591,15,197,4,1447.14,2,Loyal
14592,35,28,3,570.46,0,At-Risk
14593,22,177,3,617.99,0,At-Risk
14594,7,365,2,379.83,0,At-Risk
14595,20,293,6,1740.6,2,Loyal
14597,11,180,2,883.15,0,At-Risk
14598,44,1,1,221.97,3,New
14600,306,1,1,393.33000000000004,3,New
14601,11,1,1,213.96,0,At-Risk
14603,275,1,1,660.0,3,New
14606,1,372,93,12156.65,1,VIP
14607,16,245,14,16569.5,1,VIP
14608,4,358,4,1785.15,1,VIP
14609,72,224,4,601.56,2,Loyal
14616,243,74,3,406.08000000000004,3,New
14618,9,328,3,553.44,0,At-Risk
14619,246,1,1,394.44,3,New
14620,206,78,2,412.78000000000003,3,New
14621,1,357,5,1788.3600000000001,1,VIP
14622,185,1,1,320.58000000000004,3,New
14623,32,203,5,889.25,2,Loyal
14624,57,1,2,225.85,3,New
14625,196,164,2,899.63,3,New
14626,24,209,4,2791.27,2,Loyal
14628,91,151,2,671.96,3,New
14629,4,43,2,959.01,0,At-Risk
14631,51,248,3,1006.98,2,Loyal
14632,263,1,1,114.56,3,New
14633,266,1,1,344.90000000000003,3,New
14636,36,232,2,609.85,0,At-Risk
14638,51,1,1,443.6,3,New
14639,52,309,6,2984.49,2,Loyal
14640,24,203,6,2125.08,2,Loyal
14641,22,1,1,110.46,0,At-Risk
14642,59,1,1,96.12,3,New
14643,170,187,2,693.8100000000001,3,New
14644,68,230,2,830.76,2,Loyal
14645,157,118,2,597.09,3,New
14646,2,353,73,280206.02,1,VIP
14647,201,1,1,243.22,3,New
14649,5,207,4,1417.29,0,At-Risk
14651,67,143,2,654.6,2,Loyal
14652,77,1,1,114.18,3,New
14653,1,337,7,1947.55,1,VIP
14655,8,214,4,1932.23,2,Loyal
14656,169,114,2,291.05,3,New
14657,18,308,4,848.22,2,Loyal
14658,5,111,2,247.15,0,At-Risk
14659,9,306,9,2529.93,1,VIP
14660,87,14,2,285.74,3,New
14661,27,1,1,107.95,0,At-Risk
14662,29,287,4,771.17,2,Loyal
14664,20,13,2,637.89,0,At-Risk
14665,61,250,5,1835.7,2,Loyal
14666,24,1,1,195.25,0,At-Risk
14667,11,357,25,9241.2,1,VIP
14669,242,90,3,1269.99,2,Loyal
14670,280,1,2,411.53,3,New
14672,235,101,2,765.55,3,New
14673,3,364,5,1736.4,1,VIP
14675,16,1,1,604.75,0,At-Risk
14676,31,251,6,2548.2400000000002,2,Loyal
14680,25,346,16,28754.11,1,VIP
14681,71,140,3,498.95,2,Loyal
14682,188,13,2,52.0,3,New
14684,26,336,5,1236.28,2,Loyal
14687,107,1,1,628.38,3,New
14688,8,366,21,5630.87,1,VIP
14689,209,1,1,112.8,3,New
14690,44,107,2,371.7,0,At-Risk
14691,31,182,5,2114.33,2,Loyal
14692,137,185,4,591.55,2,Loyal
14693,265,1,1,172.9,3,New
14696,4,368,7,2078.95,1,VIP
14697,218,1,2,188.60999999999999,3,New
14698,2,49,5,1250.76,1,VIP
14699,214,1,1,109.13000000000001,3,New
14700,32,206,3,2235.3,2,Loyal
14701,11,305,9,2549.37,1,VIP
14702,1,364,17,3292.14,1,VIP
14703,15,1,1,318.17,0,At-Risk
14704,11,168,9,1546.91,1,VIP
14705,199,1,1,179.0,3,New
14708,3,365,3,1126.37,0,At-Risk
14709,15,343,13,4921.04,1,VIP
14710,14,45,4,606.13,0,At-Risk
14711,10,252,11,2868.8,1,VIP
14712,29,82,3,917.07,2,Loyal
14713,9,355,11,2666.36,1,VIP
14714,24,1,1,160.19,0,At-Risk
14715,25,306,4,867.38,2,Loyal
14716,43,105,2,329.68,0,At-Risk
14719,2,247,5,1602.13,1,VIP
14720,6,120,3,663.81,0,At-Risk
14722,147,1,1,187.92000000000002,3,New
14723,10,361,6,1158.3,1,VIP
14725,25,1,1,718.08,0,At-Risk
14727,274,1,1,268.58,3,New
14729,374,1,1,313.49,3,New
14730,1,275,8,2005.06,1,VIP
14731,47,165,3,380.02,0,At-Risk
14732,8,330,8,2702.4900000000002,1,VIP
14733,16,351,12,9585.91,1,VIP
14735,4,354,32,6065.69,1,VIP
14737,4,349,3,1164.55,0,At-Risk
14738,43,273,7,1314.45,2,Loyal
14739,4,363,7,3902.28,1,VIP
14740,197,86,3,1448.21,2,Loyal
14741,12,361,6,1400.34,1,VIP
14744,16,350,7,1099.98,2,Loyal
14745,113,172,5,1220.26,2,Loyal
14747,249,1,1,328.2,3,New
14748,29,339,5,1415.75,2,Loyal
14752,44,1,1,389.64,3,New
14753,87,1,1,563.15,3,New
14754,45,250,2,638.05,0,At-Risk
14755,10,324,11,5010.28,1,VIP
14756,15,1,1,738.96,0,At-Risk
14757,75,1,1,420.5,3,New
14758,145,114,4,1484.06,2,Loyal
14759,5,228,3,1625.97,0,At-Risk
14760,297,1,1,89.2,3,New
14761,59,276,2,255.9,3,New
14762,264,1,1,300.52,3,New
14764,47,1,1,278.3,3,New
14765,29,147,3,254.11,0,At-Risk
14766,8,358,6,2473.37,1,VIP
14768,17,109,2,192.60000000000002,0,At-Risk
14769,3,354,8,10674.75,1,VIP
14770,232,90,2,876.42,3,New
14772,112,1,1,139.26,3,New
14775,58,313,3,1011.9,2,Loyal
14776,51,261,11,2538.3,1,VIP
14778,127,181,2,730.86,3,New
14779,281,43,3,386.15,3,New
14780,55,24,2,447.68,3,New
14782,320,1,1,200.10000000000002,3,New
14784,26,297,2,289.99,0,At-Risk
14785,10,4,2,77.4,0,At-Risk
14788,7,19,2,679.4399999999999,0,At-Risk
14789,29,1,1,197.64,0,At-Risk
14790,17,236,4,745.06,0,At-Risk
14792,64,1,1,6.2,3,New
14793,21,1,1,228.99,0,At-Risk
14794,3,331,7,1319.91,1,VIP
14795,166,1,1,131.45000000000002,3,New
14796,1,365,17,8022.49,1,VIP
14798,53,257,3,173.74,3,New
14799,51,1,1,157.7,3,New
14800,48,322,12,4339.74,1,VIP
14801,61,1,1,193.14,3,New
14803,162,130,3,845.55,2,Loyal
14804,9,1,1,353.27,0,At-Risk
14805,15,298,4,554.65,0,At-Risk
14806,75,1,1,193.39000000000001,3,New
14808,40,132,8,2741.17,2,Loyal
14810,41,328,11,2087.88,1,VIP
14813,370,1,2,155.43,3,New
14815,37,31,2,778.5,0,At-Risk
14816,197,1,1,271.85,3,New
14817,200,76,2,1110.34,2,Loyal
14818,74,179,3,657.8,2,Loyal
14819,64,127,2,272.07,3,New
14820,21,152,4,507.29,0,At-Risk
14821,367,1,1,48.800000000000004,3,New
14823,180,14,3,321.43,3,New
14824,10,81,4,1127.71,0,At-Risk
14825,4,364,12,2226.91,1,VIP
14828,197,140,3,2139.76,2,Loyal
14829,29,343,4,697.55,2,Loyal
14830,53,1,1,197.13,3,New
14834,18,222,6,1720.3,2,Loyal
14836,10,20,3,102.44999999999999,0,At-Risk
14837,90,111,4,1649.5,2,Loyal
14840,268,1,1,62.85,3,New
14841,53,305,6,3295.76,2,Loyal
14842,44,264,4,2824.69,2,Loyal
14844,64,177,4,3189.81,2,Loyal
14847,149,1,1,309.4,3,New
14849,22,351,25,7930.54,1,VIP
14850,312,1,1,325.75,3,New
14851,23,232,2,511.35,0,At-Risk
14852,58,193,6,2836.69,2,Loyal
14853,24,187,2,475.8,0,At-Risk
14854,78,196,7,2759.83,2,Loyal
14855,119,15,2,645.65,3,New
14856,36,20,3,1311.3799999999999,2,Loyal
14857,60,88,2,1173.12,2,Loyal
14859,13,191,4,1353.74,2,Loyal
14860,19,1,1,170.32,0,At-Risk
14861,52,1,1,125.79,3,New
14862,26,122,2,841.1999999999999,0,At-Risk
14863,29,1,1,266.76,0,At-Risk
14865,7,364,2,52.2,0,At-Risk
14866,11,355,12,14389.9,1,VIP
14867,186,150,3,710.28,2,Loyal
14868,3,230,8,2953.59,1,VIP
14869,9,94,2,725.7,0,At-Risk
14870,262,1,1,327.25,3,New
14871,3,357,4,522.38,0,At-Risk
14873,210,1,1,519.68,3,New
14875,108,155,2,1465.3200000000002,2,Loyal
14878,13,345,9,1485.54,1,VIP
14880,77,211,3,706.19,2,Loyal
14881,20,1,1,255.4,0,At-Risk
14882,27,7,2,589.7,0,At-Risk
14883,19,193,6,761.59,2,Loyal
14885,132,1,1,765.3199999999999,3,New
14886,253,1,1,364.8,3,New
14887,79,1,1,1862.0,2,Loyal
14888,207,1,1,369.2,3,New
14889,336,1,1,135.9,3,New
14890,254,1,1,125.65,3,New
14891,148,39,2,554.38,3,New
14893,10,2,2,1237.8500000000001,0,At-Risk
14894,85,1,1,655.75,3,New
14895,8,282,20,11138.710000000001,1,VIP
14896,205,160,2,468.77000000000004,3,New
14897,8,289,4,1366.38,0,At-Risk
14898,23,347,6,1303.52,2,Loyal
14901,11,361,9,1421.29,1,VIP
14902,26,1,1,332.66,0,At-Risk
14903,21,257,5,2810.63,2,Loyal
14904,2,23,2,1025.44,0,At-Risk
14905,158,76,2,616.15,3,New
14907,3,364,7,3501.1,1,VIP
14908,74,1,1,277.8,3,New
14910,3,51,4,434.35,0,At-Risk
14911,1,372,201,143825.06,1,VIP
14912,17,229,2,867.85,0,At-Risk
14913,36,323,4,1227.43,2,Loyal
14915,91,186,2,307.48,3,New
14916,71,253,4,1268.98,2,Loyal
14918,116,38,2,1610.15,2,Loyal
14920,213,1,2,977.77,3,New
14921,30,171,2,1316.07,2,Loyal
14923,51,1,1,749.1,3,New
14924,246,1,1,310.05,3,New
14929,32,1,1,223.88,0,At-Risk
14930,109,165,3,2372.86,2,Loyal
14931,5,236,5,1257.68,1,VIP
14932,366,1,1,363.53,3,New
14934,82,200,2,1890.94,2,Loyal
14935,297,1,1,1784.71,3,New
14936,34,241,8,8137.02,1,VIP
14937,57,73,3,1621.88,2,Loyal
14944,30,266,12,5900.25,1,VIP
14946,14,1,1,100.9,0,At-Risk
14947,72,58,2,290.82,3,New
14948,23,196,6,1101.97,2,Loyal
14950,19,1,1,371.2,0,At-Risk
14951,79,1,1,311.69,3,New
14952,60,304,11,8099.49,1,VIP
14953,25,1,1,289.82,0,At-Risk
14954,12,1,1,336.17,0,At-Risk
14957,253,1,1,58.49,3,New
14958,147,98,3,499.68,3,New
14959,64,232,4,695.42,2,Loyal
14960,8,162,2,221.27,0,At-Risk
14961,11,349,9,7044.68,1,VIP
14962,271,1,1,126.7,3,New
14963,10,173,5,1487.8,2,Loyal
14964,247,1,1,206.21,3,New
14965,96,1,2,599.0,3,New
14966,15,1,1,191.32,0,At-Risk
14967,50,1,1,463.8,3,New
14968,30,1,1,147.59,0,At-Risk
14970,68,248,4,1592.06,2,Loyal
14971,35,8,3,1116.57,2,Loyal
14972,128,1,1,114.77,3,New
14973,107,118,3,1314.45,2,Loyal
14974,37,1,1,114.39,3,New
14975,57,1,1,279.94,3,New
14976,57,269,7,790.86,2,Loyal
14978,72,258,5,1931.42,2,Loyal
14981,246,1,1,102.12,3,New
14984,19,161,2,213.27,0,At-Risk
14985,198,159,2,296.75,3,New
14987,16,349,2,326.4,0,At-Risk
14988,212,1,1,334.54,3,New
14995,39,241,2,233.23000000000002,0,At-Risk
14997,46,131,3,546.1999999999999,2,Loyal
14998,170,71,2,429.87,3,New
15000,48,1,1,490.52,3,New
15002,116,251,4,1641.76,2,Loyal
15004,147,1,1,1246.32,3,New
15005,16,350,28,6316.57,1,VIP
15006,51,1,1,502.09,3,New
15007,159,1,1,156.91,3,New
15009,12,12,3,1261.78,0,At-Risk
15010,36,1,1,308.94,0,At-Risk
15012,54,319,2,423.04,3,New
15014,43,133,2,260.17,0,At-Risk
15016,173,1,1,170.04,3,New
15017,34,1,1,125.58,3,New
15018,39,329,3,496.21000000000004,0,At-Risk
15019,267,1,1,266.0,3,New
15021,9,357,9,1914.82,1,VIP
15022,12,35,4,905.04,0,At-Risk
15023,3,366,11,6802.76,1,VIP
15024,10,357,10,1661.33,1,VIP
15025,33,1,1,377.01,0,At-Risk
15026,80,197,3,469.0,2,Loyal
15027,31,207,4,1066.1499999999999,2,Loyal
15028,8,360,4,627.13,0,At-Risk
15030,72,196,2,518.28,3,New
15031,4,277,4,668.14,0,At-Risk
15032,256,110,3,4959.1,2,Loyal
15033,5,324,10,2586.67,1,VIP
15034,16,338,8,4308.61,1,VIP
15035,90,1,1,252.73000000000002,3,New
15036,72,107,3,465.55,2,Loyal
15038,59,311,6,705.49,2,Loyal
15039,10,359,47,19914.44,1,VIP
15041,170,1,1,180.35,3,New
15042,199,1,1,135.93,3,New
15043,31,1,1,537.0,0,At-Risk
15044,19,342,17,7700.2300000000005,1,VIP
15045,152,105,2,735.66,3,New
15046,9,329,15,5213.7699999999995,1,VIP
15047,270,1,1,343.62,3,New
15048,65,303,4,384.05,2,Loyal
15049,274,1,1,121.17000000000002,3,New
15050,25,46,3,1782.09,2,Loyal
15051,23,127,3,1391.61,2,Loyal
15052,319,1,1,215.78,3,New
15053,5,277,3,697.79,0,At-Risk
15054,12,28,2,302.1,0,At-Risk
15057,275,40,2,1489.5,2,Loyal
15058,25,286,11,2124.9900000000002,1,VIP
15059,41,293,9,1337.72,2,Loyal
15060,8,1,4,303.09,0,At-Risk
15061,4,368,48,54534.14,1,VIP
15062,71,288,4,987.86,2,Loyal
15063,213,1,1,370.79999999999995,3,New
15065,38,253,4,3158.13,2,Loyal
15066,53,1,1,893.59,3,New
15067,78,204,3,1744.76,2,Loyal
15068,46,210,2,553.36,0,At-Risk
15069,179,1,1,1109.53,3,New
15070,373,1,1,106.2,3,New
15071,94,182,2,982.07,2,Loyal
15073,10,177,3,1043.41,0,At-Risk
15074,105,1,1,748.87,3,New
15075,78,1,1,773.03,3,New
15076,173,1,1,880.85,3,New
15078,7,361,32,9743.11,1,VIP
15079,213,153,4,895.61,2,Loyal
15081,22,345,5,504.8,0,At-Risk
15083,257,1,1,88.2,3,New
15087,282,1,1,306.94,3,New
15088,21,45,2,1160.07,0,At-Risk
15089,10,118,6,2420.84,1,VIP
15090,308,1,1,381.32,3,New
15091,68,1,1,480.71,3,New
15092,215,68,2,457.81,3,New
15093,18,353,6,4597.02,1,VIP
15095,104,99,4,1370.6,2,Loyal
15096,43,1,1,219.39000000000001,3,New
15097,4,1,1,248.08,0,At-Risk
15098,182,1,3,39916.5,2,Loyal
15099,84,1,1,410.48,3,New
15100,334,40,3,876.0,3,New
15101,9,350,2,317.53,0,At-Risk
15103,31,55,2,703.36,0,At-Risk
15104,197,85,2,1027.44,3,New
15105,18,116,7,2298.93,1,VIP
15106,18,251,5,1422.52,2,Loyal
15107,311,61,6,319.5,3,New
15108,142,85,4,1300.25,2,Loyal
15109,246,1,1,484.95,3,New
15110,24,294,4,996.1,2,Loyal
15111,29,343,3,1567.48,2,Loyal
15113,10,44,3,3609.33,2,Loyal
15114,30,271,10,2760.56,1,VIP
15115,18,1,1,340.11,0,At-Risk
15116,18,187,4,1352.75,2,Loyal
15117,15,200,5,1551.78,2,Loyal
15118,134,1,1,244.8,3,New
15119,246,1,1,266.4,3,New
15120,134,1,1,358.82,3,New
15121,50,238,2,457.72,0,At-Risk
15122,114,183,3,1633.78,2,Loyal
15123,7,198,2,2199.31,0,At-Risk
15124,23,169,2,184.19,0,At-Risk
15125,25,245,15,11528.48,1,VIP
15127,66,1,1,406.53,3,New
15128,60,159,4,1471.0,2,Loyal
15129,50,241,11,3447.4,1,VIP
15130,170,1,1,330.11,3,New
15132,18,244,5,977.9300000000001,2,Loyal
15133,128,174,3,982.42,2,Loyal
15134,15,225,8,1387.99,1,VIP
15135,239,1,1,139.05,3,New
15136,3,93,4,1286.7,0,At-Risk
15139,240,96,2,178.96,3,New
15140,52,211,7,2354.25,2,Loyal
15142,46,1,1,498.74,3,New
15143,226,1,1,259.45,3,New
15144,8,304,17,6580.44,1,VIP
15145,4,244,4,1194.73,0,At-Risk
15146,165,126,2,1327.16,2,Loyal
15147,240,1,1,623.5,3,New
15148,11,1,1,301.29,0,At-Risk
15149,134,1,1,520.8000000000001,3,New
15150,17,251,10,5314.47,1,VIP
15152,10,177,13,4745.69,1,VIP
15153,31,1,1,329.25,0,At-Risk
15154,75,1,1,296.42,3,New
15156,1,32,3,961.49,0,At-Risk
15157,4,354,3,1936.07,0,At-Risk
15158,45,1,1,401.40000000000003,3,New
15159,2,359,30,18641.010000000002,1,VIP
15160,357,1,1,158.16,3,New
15163,18,173,2,304.47,0,At-Risk
15164,69,270,3,843.05,2,Loyal
15165,373,1,1,487.75,3,New
15167,321,1,1,163.0,3,New
15168,26,1,1,106.56,0,At-Risk
15171,331,1,1,1289.5,3,New
15172,9,227,5,1624.05,1,VIP
15174,323,1,1,135.75,3,New
15175,72,1,1,224.14,3,New
15178,260,1,1,40.5,3,New
15179,18,300,5,2206.95,2,Loyal
15180,367,1,1,87.5,3,New
15181,66,203,3,689.4799999999999,2,Loyal
15182,154,114,2,622.85,3,New
15184,29,161,2,406.76,0,At-Risk
15185,70,1,1,310.62,3,New
15186,14,154,2,411.41,0,At-Risk
15187,2,210,16,4777.18,1,VIP
15189,1,331,41,16225.39,1,VIP
15192,120,245,3,1044.32,2,Loyal
15193,61,1,1,499.32,3,New
15194,3,365,15,7616.53,1,VIP
15195,3,1,1,3861.0,0,At-Risk
15197,11,347,3,1079.6100000000001,0,At-Risk
15198,92,31,2,193.64,3,New
15199,59,249,4,1268.7,2,Loyal
15201,87,160,5,1236.54,2,Loyal
15203,26,285,6,1827.8,2,Loyal
15204,357,1,1,316.58,3,New
15205,85,42,2,653.24,3,New
15206,10,265,4,420.29999999999995,0,At-Risk
15208,1,352,5,870.12,0,At-Risk
15210,225,1,1,331.18,3,New
15211,60,304,2,894.4100000000001,2,Loyal
15212,241,1,1,101.8,3,New
15213,319,11,2,328.35,3,New
15214,2,241,8,1661.44,1,VIP
15215,47,49,3,734.94,2,Loyal
15216,88,1,1,96.6,3,New
15218,11,308,11,5756.89,1,VIP
15219,176,1,1,305.75,3,New
15220,52,229,6,1778.96,2,Loyal
15221,366,1,1,403.25,3,New
15222,319,1,1,585.0,3,New
15223,226,23,2,755.75,3,New
15224,358,4,2,322.08,3,New
15225,234,1,1,409.40000000000003,3,New
15226,311,1,1,154.41,3,New
15227,37,280,5,1219.4,2,Loyal
